index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
31782959,20210706,31782959,10282524,Take Off - The 1st Mini Album,WayV,Take Off,월드뮤직,"9,378",#댄스 #nct #아이돌 #cznnies
31782963,20210706,31782963,10282524,Take Off - The 1st Mini Album,WayV,Let me love u,월드뮤직,"6,506",#SMTOWN #SM엔터테인먼트 #nct #cznnies
31788850,20210706,31788850,10283614,니 소식,송하예,니 소식,발라드,"183,817",#이별 #좋아요10만 #그리움 #회상
31789760,20210706,31789760,10283858,말 배우기 시작할 때 처음 듣는 영유아 동요 베스트,,작은 동물원 (삐약삐약 병아리),어린이/태교,291,
31789786,20210706,31789786,10283858,말 배우기 시작할 때 처음 듣는 영유아 동요 베스트,,모두 제자리 (이제는 정리할 시간),어린이/태교,437,#레트로 #운전하다 #역주행 #기분전환
31800206,20210706,31800206,10285668,Going Up The Coast,Clay And Friends,Going Up The Coast,랩/힙합,"10,703",#팝 #감성 #기분전환 #팝송
31801911,20210706,31801911,10285955,Don't Let Her,Walker Hayes,Don't Let Her,포크/블루스/컨트리,"2,758",#팝 #감성 #기분전환 #팝송
31802584,20210706,31802584,10286084,Pretender,Official Hige Dandism,Pretender,J-POP,"9,020",#보컬로이드 #우타이테 #여행 #산책
31804010,20210706,31804010,10286309,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은,발라드,"143,736",#회상 #좋아요10만 #기분전환 #발라드
31808620,20210706,31808620,10189386,Father Of Asahd,DJ Khaled,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",랩/힙합,"16,761",#스트레스 #클럽 #운동
31814745,20210706,31814745,10288174,Mystique,포레스텔라(Forestella),Angel,클래식,"6,466",#크리스마스 #클래식 #캐럴
31814753,20210706,31814753,10288174,Mystique,포레스텔라(Forestella),Bohemian Rhapsody,클래식,"3,642",#크로스오버 #클래식 #팬텀
31814847,20210706,31814847,10288196,Subject To Flooding,Jagwar Twin,Loser,록/메탈,"7,598",#팝 #매력적인 #남자보컬 #기분전환
31815967,20210706,31815967,10288448,Aladdin (Original Motion Picture Soundtrack),Naomi Scott,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)","POP, 국외영화","228,817",#팝 #추억 #좋아요10만 #회상
31829536,20210706,31829536,10290621,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼,발라드,"113,606",#가을 #이별 #그리움 #감성
31835421,20210706,31835421,10291606,대충 입고 나와,우디 (Woody),대충 입고 나와,인디음악,"56,194",#한강 #인디 #드라이브 #감성
31838876,20210706,31838876,10291937,Where the Light Is,Surfaces,Sunday Best,R&B/Soul,"16,233",#노래가사 #드라이브 #감성 #집콕
31853557,20210706,31853557,10294603,Red Moon : To You My Light,마크툽 (MAKTUB),오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"R&B/Soul, 인디음악","240,278",#회상 #좋아요10만 #감성 #발라드
31854689,20210706,31854689,10294820,BAND,"김효은 , 창모 (CHANGMO) , Hash Swan , ASH ISLAND",BAND,랩/힙합,"126,215",#힙합 #스트레스 #좋아요10만 #회상
31864746,20210706,31864746,10296506,ORION,X Ambassadors,HEY CHILD,록/메탈,"6,574",#광고음악 #배경음악 #감성 #팝송
31864749,20210706,31864749,10296506,ORION,X Ambassadors,BOOM,록/메탈,"6,104",#광고음악 #삽입곡 #배경음악
31866347,20210706,31866347,10296813,YOU,Ali Gatie,It's You,R&B/Soul,"25,119",#힙한 #편집샵 #감성 #팝송
31866407,20210706,31866407,10296836,Volume 1 EP,Pink Sweat$,Honesty,R&B/Soul,"112,591",#zoodasa #주다사 #감성 #팝송
31872864,20210706,31872864,10297980,‘The ReVe Festival’ Day 1,Red Velvet (레드벨벳),LP,재즈,"18,301",#재즈 #그루브 #재즈탑백 #퇴근길
31873020,20210706,31873020,10298014,포장마차,황인욱,포장마차,발라드,"140,167",#이별 #좋아요10만 #그리움 #회상
31877297,20210706,31877297,10298832,Señorita,"Camila Cabello , Shawn Mendes",Señorita,POP,"153,525",#팝 #주말 #좋아요10만 #회상
31879058,20210706,31879058,10299166,"Psycho, Pt. 2",Russ,"Psycho, Pt. 2",랩/힙합,"36,843",#팝송 #노래추천 #감성 #잔잔
31893681,20210706,31893681,10301811,괜찮아도 괜찮아 (That's okay) - SM STATION,디오 (D.O.),괜찮아도 괜찮아 (That's okay),R&B/Soul,"200,029",#노래가사 #좋아요10만 #감성 #회상
31899445,20210706,31899445,10302627,Lights / Boy With Luv,방탄소년단,Lights,J-POP,"52,883",#방탄소년단 #Rm #BTS
31903169,20210706,31903169,10303062,즐거운 휴양을 위한 클래식 음악,"Jean-Francois Paillard , Jean-Francois Paillard Chamber Orchestra , Maurice Andre",Haydn : Trumpet Concerto In E Flat Major Hob.VIIe-1 - III. Allegro (하이든 : 트럼펫 협주곡 내림 마장조 - 3악장),클래식,45,
31904636,20210706,31904636,10303324,Gurenge,LiSA,Gurenge,J-POP,"11,858",#일본애니 #OST #애니 #애니메이션OST
31905446,20210706,31905446,10303474,Lalala,"bbno$ , Y2K",Lalala,랩/힙합,"14,870",#활기찬 #신나는 #틱톡 #상쾌한
31906832,20210706,31906832,10303747,Goodbyes,Post Malone,Goodbyes (Feat. Young Thug),랩/힙합,"65,860",#팝 #팝송 #기분전환 #음색
31907828,20210706,31907828,10303925,사람가,조선블루스,사람가,국악,665,#국악 #퓨전국악 #슬픈 #국악탑백
31908033,20210706,31908033,10303989,We don't talk together,헤이즈 (Heize),We don't talk together (Feat. 기리보이) (Prod. SUGA),R&B/Soul,"120,001",#감성힙합 #취향저격 #좋아요10만 #회상
31914848,20210706,31914848,10305070,인사,멜로망스,인사,인디음악,"80,450",#사랑 #카페 #봄 #인디
31920854,20210706,31920854,10306224,비오는 날 뭐해,하은,비오는 날 뭐해,인디음악,"51,040",#이별 #비오는날 #비 #슬픔
31927275,20210706,31927275,10307346,The Book of Us : Gravity,DAY6 (데이식스),한 페이지가 될 수 있게,록/메탈,"88,657",#숨은명곡 #휴식 #청량 #힐링
31932139,20210706,31932139,10308131,Inferno,Mrs. Green Apple,Inferno,J-POP,"2,749",#팝송 #일본애니 #감성 #애니메이션OST
31936289,20210706,31936289,10308879,天気の子(날씨의 아이/Weathering With You),RADWIMPS (래드윔프스),愛にできることはまだあるかい / Is There Still Anything That Love Can Do? (Movie Edit),"애니메이션/웹툰, J-POP","11,672",#내취향 #회상 #기분전환 #잔잔한
31936290,20210706,31936290,10308879,天気の子(날씨의 아이/Weathering With You),RADWIMPS (래드윔프스),グランドエスケープ feat.三浦透子 / Grand Escape Feat. Toko Miura (Movie Edit),"애니메이션/웹툰, J-POP","9,253",#내취향 #회상 #기분전환 #잔잔한
31936292,20210706,31936292,10308879,天気の子(날씨의 아이/Weathering With You),RADWIMPS (래드윔프스),大丈夫 / We'll Be Alright (Movie Edit),"애니메이션/웹툰, J-POP","6,335",#추천 #애니송 #애니 #JPOP
31936298,20210706,31936298,10308884,Soul Searching,Bazzi,I.F.L.Y.,R&B/Soul,"69,729",#zoodasa #주다사 #감성 #팝송
31937225,20210706,31937225,10309036,여름방학 여름동요 스페셜 70,쑥쑥키즈,즐거운여름,어린이/태교,35,
31937262,20210706,31937262,10309036,여름방학 여름동요 스페셜 70,쑥쑥키즈,얼굴찌푸리지말아요,어린이/태교,447,#동요모음 #동요
31938046,20210706,31938046,10309152,호텔 델루나 OST Part.2,10CM,나의 어깨에 기대어요,OST,"102,856",#이별 #좋아요10만 #감성 #회상
31938460,20210706,31938460,10309213,호텔 델루나 OST Part.3,태연 (TAEYEON),그대라는 시,OST,"189,503",#이별 #좋아요10만 #감성 #회상
31947602,20210706,31947602,10310913,The Search,NF,Time,랩/힙합,"25,879",#한강 #라운지 #새벽감성 #센치한
31951509,20210706,31951509,10311586,I Love You 3000,Stephanie Poetri,I Love You 3000,록/메탈,"71,827",#매장음악 #드라이브 #감성 #팝송
31952592,20210706,31952592,10311752,호텔 델루나 OST Part.5,헤이즈 (Heize),내 맘을 볼 수 있나요,OST,"92,804",#감성 #좋은노래 #이별
31955739,20210706,31955739,10312251,IT'z ICY,ITZY (있지),ICY,댄스,"88,762",#여름 #스트레스 #여름노래 #운동
31956088,20210706,31956088,10312284,The Good Ones,Gabby Barrett,The Good Ones,포크/블루스/컨트리,295,#팝 #주말 #포크 #포크탑백
31960759,20210706,31960759,10313133,서툰 이별을 하려해,윤토벤,서툰 이별을 하려해 (Feat.전상근),인디음악,"58,017",#감성 #이별
31966152,20210706,31966152,10314109,A Mother Like You,JJ Heller,A Mother Like You,포크/블루스/컨트리,155,#포크탑백 #포크 #감성 #기분전환
31967064,20210706,31967064,10314289,호텔 델루나 OST Part.7,거미,기억해줘요 내 모든 날과 그때를,OST,"143,117",#이별 #좋아요10만 #그리움 #회상
31969182,20210706,31969182,10314743,OH MY GIRL SUMMER PACKAGE [FALL IN LOVE],오마이걸 (OH MY GIRL),BUNGEE (Fall in Love),댄스,"81,271",#여름 #스트레스 #여름노래 #운동
31972338,20210706,31972338,10315153,방에 모기가 있어 (4.4),10CM,방에 모기가 있어 (Do You Think Of Me?),포크/블루스,"45,396",#인디 #감성 #입문 #팝송
31978115,20210706,31978115,10316101,Bonfire,Peder Elias,Bonfire,POP,"56,256",#팝 #카페 #감성 #팝송
31979846,20210706,31979846,10316394,The Kids Are Coming,Tones And I,Dance Monkey,POP,"159,576",#팝송 #좋아요10만 #음색 #회상
31979852,20210706,31979852,10316399,Phases EP,Hamzaa,Sunday Morning,R&B/Soul,"29,243",#팝 #카페 #노래추천 #잔잔
31983112,20210706,31983112,10316828,호텔 델루나 OST Part.9,벤,내 목소리 들리니,OST,"67,927",#감성 #이별 #발라드
31983995,20210706,31983995,10317097,혜봉스님불경 4집,혜봉스님,신묘장구대다라니 21독,종교음악,79,
31983999,20210706,31983999,10317099,혜봉스님불경 5집,혜봉스님,천지팔양신주경,종교음악,43,
31984204,20210706,31984204,10317137,호텔 델루나 OST Part.10,폴킴,안녕,"발라드, 국내드라마","192,927",#비오는날 #이별 #그리움
31987676,20210706,31987676,10317806,About Time,Ellie Goulding,How Long Will I Love You,록/메탈,"16,903",#가을 #피아노 #OST #발라드
31990764,20210706,31990764,10318350,"Yo x Ti, Tu x Mi","Rosalia , Ozuna","Yo x Ti, Tu x Mi",월드뮤직,"1,716",#파티 #틱톡 #할로윈 #EDM
31993173,20210706,31993173,10318623,호텔 델루나 OST Part.12,펀치 (Punch),Done For Me,OST,"95,959",#이별 #이별후에 #OST #ost탑백
32003395,20210706,32003395,10320500,멜로가 체질 OST Part 3,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"록/메탈, 국내드라마","289,563",#봄 #좋아요10만 #벚꽃 #회상
32005833,20210706,32005833,10320960,Forever Ain't Long Enough,Adam Hambrick,Forever Ain't Long Enough,포크/블루스/컨트리,258,#팝 #기분좋은 #기분전환 #퇴근길
32008416,20210706,32008416,10321517,Freshman Year,The Reklaws,I Do Too,포크/블루스/컨트리,"7,655",#하이틴 #포크 #하이틴감성 #포크탑백
32015583,20210706,32015583,10322827,恋(Koi),Gen Hoshino (호시노 겐/星野 源),恋 / Koi,J-POP,"7,434",#내취향 #잔잔한 #애니 #JPOP
32018074,20210706,32018074,10323305,Paycheck,"New Hope Club , ROOKIES",Paycheck,일렉트로니카,"16,201",#헬스 #드라이브 #기분전환 #운동
32020214,20210706,32020214,10323738,Play (ft. Mangoo),"Alan Walker , K-391 , Tungevaag",Play (ft. Mangoo),일렉트로니카,"11,942",#한강 #라운지 #매장음악 #트렌디
32021744,20210706,32021744,10324004,다시 만날까 봐,V.O.S,다시 만날까 봐,발라드,"84,526",#이별 #감성 #발라드탑백 #발라드
32030849,20210706,32030849,10325917,Younger,"Jonas Blue , HRVY",Younger,일렉트로니카,"23,164",#헬스 #드라이브 #여행 #운동
32033878,20210706,32033878,10326561,Hollywood's Bleeding,Post Malone,Hollywood's Bleeding,랩/힙합,"20,456",#밤 #감성 #몽환
32033883,20210706,32033883,10326561,Hollywood's Bleeding,Post Malone,Circles,랩/힙합,"93,619",#zoodasa #주다사 #감성 #팝송
32033892,20210706,32033892,10326561,Hollywood's Bleeding,Post Malone,Myself,랩/힙합,"48,251",#매력적인 #매장음악 #남자보컬 #기분전환
32034629,20210706,32034629,10326710,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어,발라드,"122,358",#가을 #좋아요10만 #감성 #회상
32037330,20210706,32037330,10327331,Temptation,Chantal Chamberland,Temptation,재즈,27,#재즈 #장르핫트랙 #재즈탑백 #재즈핫트랙
32038651,20210706,32038651,10327581,Two Five,볼빨간사춘기,워커홀릭,"인디음악, 록/메탈","138,054",#추억 #좋아요10만 #감성 #회상
32039106,20210706,32039106,10327667,Traveler,Official髭男dism,Yesterday,J-POP,"2,767",#장르불문 #보컬로이드 #우타이테 #기분전환
32039117,20210706,32039117,10327667,Traveler,Official髭男dism,Pretender,J-POP,"3,559",#Rock #Metal #장르핫트랙 #제이팝핫트랙
32039155,20210706,32039155,10327673,공감,WELOVE,공감하시네,CCM,"11,088",#찬양 #CCM #CCM탑백
32046028,20210706,32046028,10328889,한잔해,박군,한잔해,트로트,"16,309",#성인가요 #미스터트롯 #트로트
32047061,20210706,32047061,10329043,Stack It Up,Liam Payne,Stack It Up (Feat. A Boogie wit da Hoodie),POP,"73,464",#매력적인 #남자보컬 #감성 #팝송
32048693,20210706,32048693,10329447,가끔 이러다,펀치 (Punch),가끔 이러다,R&B/Soul,"62,157",#이별 #카페 #감성 #잔잔한
32055419,20210706,32055419,10330593,JORDI (Deluxe),Maroon 5,Memories,POP,"170,069",#팝 #카페 #좋아요10만 #회상
32057052,20210706,32057052,10331009,right here,keshi,right here,R&B/Soul,"51,499",#팝 #카페 #감성 #팝송
32059630,20210706,32059630,10331499,조금 취했어,임재현,조금 취했어 (Prod. 2soo),인디음악,"108,919",#센치 #회상 #좋아요10만 #발라드
32061974,20210706,32061974,10331947,항해,AKMU (악동뮤지션),물 만난 물고기,포크/블루스,"39,924",#우울할때 #홈까페 #위로 #힐링
32061975,20210706,32061975,10331947,항해,AKMU (악동뮤지션),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",발라드,"352,992",#비오는날 #이별 #그리움
32061980,20210706,32061980,10331947,항해,AKMU (악동뮤지션),밤 끝없는 밤,포크/블루스,"42,578",#밤 #새벽 #잔잔한
32064768,20210706,32064768,10332538,"Hard Lines, Hard Times",William Wild,"Hard Lines, Hard Times",포크/블루스/컨트리,78,#감성 #기분전환 #한강
32068752,20210706,32068752,10333283,Diplo Presents Thomas Wesley Chapter 1: Snake Oil (Deluxe),"Jonas Brothers , Diplo",Lonely,포크/블루스/컨트리,"7,306",#하트시그널 #드라이브 #기분업 #하트시그널BGM
32075598,20210706,32075598,10334745,이것도 사랑이니,이동은 (라이어밴드),이것도 사랑이니,포크/블루스,"30,488",#포크 #역주행 #차트 #포크탑백
32075935,20210706,32075935,10334824,동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.1,존박,이상한 사람,포크/블루스,"40,930",#드라마ost #카페 #명장면 #잔잔한
32077651,20210706,32077651,10335107,Know Me Too Well,"New Hope Club , Danna Paola",Know Me Too Well,POP,"70,947",#이별 #그리움 #감성 #팝송
32077713,20210706,32077713,10335111,"10,000 Hours","Dan + Shay , Justin Bieber","10,000 Hours",컨트리,"77,292",#팝 #팝송 #카페 #음색
32079722,20210706,32079722,10335422,Good Day,Surfaces,Good Day,R&B/Soul,"34,843",#팝송 #재즈 #휴식 #음색
32085144,20210706,32085144,10336518,있어줘요,장덕철,있어줘요,인디음악,"78,883",#추억 #이별 #그리움 #감성
32092461,20210706,32092461,10337857,Do Right,Wild Rivers,Do Right,포크/블루스/컨트리,83,#취향저격 #매장음악 #감성 #기분전환
32092993,20210706,32092993,10337985,Honey,Johnny Balik,Honey,R&B/Soul,"8,858",#팝 #팝송 #카페 #음색
32104269,20210706,32104269,10340006,Hold It Together,JP Saxe,If The World Was Ending (feat Julia Michaels),POP,"67,592",#이별 #그리움 #감성 #팝송
32108211,20210706,32108211,10340681,Like Strangers Do,AJ Mitchell,Like Strangers Do,POP,"41,736",#매장음악 #드라이브 #감성 #팝송
32115910,20210706,32115910,10342146,Run Free (feat. IVIE),Deep Chills,Run Free (feat. IVIE),일렉트로니카,"6,545",#드라이브 #여행 #매장음악
32122539,20210706,32122539,10343276,Maniac,Conan Gray,Maniac,POP,"133,074",#zoodasa #매력적인 #주다사 #남자보컬
32127375,20210706,32127375,10343987,Good As Hell (feat. Ariana Grande) [Remix],Lizzo,Good As Hell (feat. Ariana Grande) [Remix],랩/힙합,"18,771",#팝 #신나는 #그루브 #홈파티
32129426,20210706,32129426,10344342,어노인팅 예배캠프 2019,어노인팅,내 삶을 깨뜨립니다,CCM,"3,789",#ccm모음 #CCM탑백 #CCM #익숙한
32131430,20210706,32131430,10344706,Love Language,UMI,Love Affair,R&B/Soul,"59,975",#팝 #카페 #감성 #팝송
32132114,20210706,32132114,10344888,Take Over The Moon – The 2nd Mini Album,WayV,Moonwalk (天選之城),월드뮤직,"8,099",#댄스 #nct #아이돌 #cznnies
32136628,20210706,32136628,10345739,I Wanna Be Yours,"Crush , Pink Sweat$",I Wanna Be Yours,R&B/Soul,"27,061",#팝송 #노래추천 #감성 #잔잔
32136650,20210706,32136650,10345742,동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6,펀치 (Punch),영화 속에 나오는 주인공처럼,OST,"55,208",#사랑 #설렘 #감성 #발라드
32137576,20210706,32137576,10345880,Future Nostalgia,Dua Lipa,Don't Start Now,POP,"141,598",#헬스 #감성 #운동 #팝송
32143487,20210706,32143487,10346650,Love poem,아이유,Love poem,록/메탈,"305,465",#이별 #좋아요10만 #그리움 #회상
32143636,20210706,32143636,10346693,마커스워십 2019 (Markers Worship 2019) DECLARE ALL YOUR WONDERS,마커스워십 (MARKERS WORSHIP),여호와의 집으로 올라가 Let’s Go To His House (인도 : 심종호),CCM,"3,738",#찬양 #CCM #CCM탑백
