,날짜,번호,제목,가수,장르,앨범이름,좋아요,플레이리스트,노래_태그,멜론DJ,플레이리스트_번호
0,20210706,32329133,The Road,Faouzia,,The Road,937,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31773750,Silent Revenge,Anya,,Faith,"1,279",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31107170,Colour (Feat. Hailee Steinfeld),MNEK,,Colour,"13,442",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33338370,Love you baby,DXWAVE (디엑스웨이브),,Love you baby,63,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33335384,Sacrifice,Bebe Rexha,,Better Mistakes,"2,397",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31183204,Satisfied (Feat. MAX),Galantis,,Satisfied (Feat. MAX) / Mama Look At Me Now,"17,907",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32981415,HFBD,Mae Muller,,HFBD,"2,465",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31874336,Stacy,Quinn XCII,,Stacy,"6,828",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31852703,The River,AURORA,,A Different Kind Of Human – Step 2,"1,272",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33293364,Touch the sky,DXWAVE (디엑스웨이브),,Blurred Drive Through The City,57,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,30538256,Back to You (Feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,,Back to You (Feat. Bebe Rexha & Digital Farm Animals),"17,368",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32201976,Whiskey and Morphine,Alexander Jean,,Head High,"34,465",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33368178,Worship,MAX,,Colour Vision (Deluxe),571,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32633301,Dance Alone,Tayla Parx,,Coping Mechanisms,"7,657",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33582305,Better (Feat. Jordyn Kane),Vandal Rock,,Better,"1,420",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,30459619,Someone To You,BANNERS,,Someone To You,"4,463",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32695192,Wild,John Legend,,Bigger Love,990,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33434584,$hiny Things,DASHA,,$hiny Things,49,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,",3515851",Holes Inside,Joe Brooks,,A Reason To Swim,"2,558",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32766901,17,Adam Turley,,Nonfiction,"1,095",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31775961,Never letting go (feat. Weldon),LUMiiE,,Morning Light,344,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,",8200296",I Lied,Fifth Harmony,,7/27 (Deluxe Ver.),"1,719",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32759238,Control (NOTD Remix),Zoe Wees,,Control (NOTD Remix),129,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,30073524,in my miNd,Maty Noyes,,Noyes Complaint,515,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,30664026,Sucker for You,Matt Terry,,Sucker for You,"19,164",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32457153,All I Am (Jess Glynne Cover Mix),Anne-Caroline Joy,,Summer Estate 2019,7,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31803822,Someone You Loved,Lewis Capaldi,,Divinely Uninspired To A Hellish Extent,"25,907",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32036387,Miss Shiney,Kaiit,,Miss Shiney,997,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32562606,Coffee,Quinn XCII,,A Letter To My Younger Self,"19,554",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32618560,Leap Of Faith,Christopher,,My Blood,"13,979",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31850893,Rebels,Call Me Karizma,,Rebels,"1,268",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,",5804702",Ocean Drive,Duke Dumont,,Ocean Drive,"3,488",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33512719,I Can’t Get Over,DXWAVE (디엑스웨이브),,I Can’t Get Over,22,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,30436598,Your Song,Rita Ora,,Your Song,"9,747",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33481465,Electric,Katy Perry,,Electric,"1,632",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,",5778980",Sugar (Feat. Francesco Yates),Robin Schulz,,Sugar (Feat. Francesco Yates),"15,857",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31594540,I've Been Waiting (feat. Fall Out Boy),Lil Peep,,I've Been Waiting (feat. Fall Out Boy),"8,940",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32664727,Zombie Love,Bohnes,,206: Act I,461,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32854585,Stop,Anthony Ramos,,Stop,"6,075",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33309890,Slide Thru,Mills,,Train of Thoughts,"2,224",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,",4536016",Here I Go,Sam Ock,,Stages,"10,839",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,",8088626",You're Not There,Lukas Graham,,Lukas Graham,"17,029",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32374445,Selfish,Madison Beer,,Selfish,"7,180",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32874029,T-shirt,Johnny Stimson,,T-shirt,"3,426",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32991424,Champagne Problems,Hugo Helmig,,Champagne Problems,"9,014",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33349053,We The One,SakaZan,,We The One,"3,557",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31803775,Happy Not Knowing,Carly Rae Jepsen,,Dedicated,450,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32610239,Let's Fall in Love for the Night,Finneas,,Blood Harmony,"10,431",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32392747,HEARTBREAK ANNIVERSARY,Giveon,,When It's All Said And Done... Take Time,"27,920",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32508702,Waves,Canyon City,,Midnight Waves,476,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32329133,The Road,Faouzia,,The Road,937,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31773750,Silent Revenge,Anya,,Faith,"1,279",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31107170,Colour (Feat. Hailee Steinfeld),MNEK,,Colour,"13,442",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33338370,Love you baby,DXWAVE (디엑스웨이브),,Love you baby,63,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33335384,Sacrifice,Bebe Rexha,,Better Mistakes,"2,397",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31183204,Satisfied (Feat. MAX),Galantis,,Satisfied (Feat. MAX) / Mama Look At Me Now,"17,907",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32981415,HFBD,Mae Muller,,HFBD,"2,465",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31874336,Stacy,Quinn XCII,,Stacy,"6,828",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,31852703,The River,AURORA,,A Different Kind Of Human – Step 2,"1,272",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33293364,Touch the sky,DXWAVE (디엑스웨이브),,Blurred Drive Through The City,57,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,30538256,Back to You (Feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,,Back to You (Feat. Bebe Rexha & Digital Farm Animals),"17,368",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,32201976,Whiskey and Morphine,Alexander Jean,,Head High,"34,465",멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,33368178,Worship,MAX,,Colour Vision (Deluxe),571,멜로너 PICK! 매력적인 'POP' 핵띵곡,#멜로너 #Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는,Melon_핫트렌드,455778553
0,20210706,",5635596",I'll Be There,Nile Rodgers,,I'll Be There,"1,228",Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,12092160,I Can't Stand It,Evelyn 'Champagne' King,,Get Loose,11,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,11941954,Let Somebody Love You,Keni Burke,,You're the Best (Expanded),35,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,",1533533",Stand Up (Single Ver.),Atlantic Starr,,20th Century Masters: The Millennium Collection: Best Of Atlantic Starr,33,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,",7873996",One More Mountain To Climb,The Four Tops,,One More Mountain,3,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,",4237149",My Promise,"Earth, Wind & Fire",,"Now, Then & Forever (Standard)",274,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,",4383940",Make That Move,Shalamar,,Original Hits,76,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,31152937,Smile,The Emotions,,The Essential Emotions - The Columbia Years,4,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,",9630435",Take My Love,Melba Moore,,What A Woman Needs,43,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,12114947,Mr. Music,Mcfadden & Whitehead,,MCFadden & Whitehead,3,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,21626523,Skip To My Lou,Finis Henderson,,Finis,19,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,31749073,Get It Right,Aretha Franklin,,Get It Right (Expanded Edition),29,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,11831981,Diamond Real,Michael Wycoff,,Love Conquers All,26,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,"',292843",I Feel Sanctified,Commodores,,The Commodores Anthology,2,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,",5332032",It's All Yours,Starpoint,,It's All Yours,3,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
0,20210706,"',688303",When You'Re Far Away,Gladys Knight & The Pips,,The Best Of Gladys Knight & The Pips,2,Let's Go! 그루브 듬뿍 디스코 펑크 사운드,#복고 #디스코 #해외알앤비 #알앤비 #레트로 #펑크 #펑키 #그루브 #기분전환 #스트레스,RNBSOUL마스터,495024338
