,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
0,20210706,4394552,2226060,Calls & Echoes,Melissa Polinar,Happy,포크/블루스/컨트리,"2,331",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,30233059,10036170,Body Like A Back Road,Sam Hunt,Body Like A Back Road,포크/블루스/컨트리,"9,702",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,530251,34996,Riot On An Empty Street,Kings Of Convenience,Cayman Islands (현대자동차 i40 '와이너리'편 TV광고 삽입곡),포크/블루스/컨트리,"34,477",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,5773042,2328535,Wasn't Expecting That,Jamie Lawson,Wasn't Expecting That,포크/블루스/컨트리,"4,076",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33445158,10600231,Rocky Trail,Kings Of Convenience,Rocky Trail,포크/블루스/컨트리,"2,034",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32542151,10419632,Goldmine,Gabby Barrett,I Hope (feat. Charlie Puth),포크/블루스/컨트리,"6,541",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33002970,10506112,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,Forever After All,포크/블루스/컨트리,672,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,106730197,5640611,Red,Taylor Swift,22,포크/블루스/컨트리,"4,177",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33376591,10583936,Only Pieces of the Truth,Jordan Hart,Freedom,포크/블루스/컨트리,194,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,2990830,1053758,Speak Now,Taylor Swift,Speak Now,포크/블루스/컨트리,"20,570",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33454218,10602483,Forever + 1,Chase Martin,Forever + 1,포크/블루스/컨트리,388,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32932967,10491943,THE SPEED OF NOW Part 1,"Keith Urban , Pink",One Too Many,포크/블루스/컨트리,383,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32215447,10357507,"10,000 Hours (Piano)","Dan + Shay , Justin Bieber","10,000 Hours (Piano)",포크/블루스/컨트리,"4,776",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,884532,305064,The Best Of Don McLean,Don McLean,Vincent,포크/블루스/컨트리,"14,928",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32008416,10321517,Freshman Year,The Reklaws,I Do Too,포크/블루스/컨트리,"7,655",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33312021,10569495,Whirlwind,Sam Ryder,Whirlwind,포크/블루스/컨트리,181,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,1675751,354463,라따뚜이 OST,Camille,Le Festin,포크/블루스/컨트리,"12,916",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,1491168,331535,9,Damien Rice,9 Crimes,포크/블루스/컨트리,"29,756",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,600426,41282,A Songs Best Friend,John Denver,"Take Me Home, Country Road",포크/블루스/컨트리,"4,832",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3610230,2034119,+,Ed Sheeran,The A Team,포크/블루스/컨트리,"9,898",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,30830040,10127527,Tequila,Dan + Shay,Tequila,포크/블루스/컨트리,"8,240",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3515851,1359951,A Reason To Swim,Joe Brooks,Holes Inside,포크/블루스/컨트리,"2,567",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,1591162,347033,The Essential John Denver,John Denver,"Take Me Home, Country Roads (Remastered)",포크/블루스/컨트리,"13,361",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,30773721,10117830,Mystery of Love,Sufjan Stevens,Mystery of Love,포크/블루스/컨트리,"18,350",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31666673,10260941,Enough,Rachel Wammack,Enough,포크/블루스/컨트리,185,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33280065,10563230,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),포크/블루스/컨트리,"2,544",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32068752,10333283,Diplo Presents Thomas Wesley Chapter 1: Snake Oil (Deluxe),"Jonas Brothers , Diplo",Lonely,포크/블루스/컨트리,"7,306",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,2312861,683552,Declaration Of Dependence,Kings Of Convenience,Mrs. Cold (동서식품 카누(KANU) TV 광고 삽입곡),포크/블루스/컨트리,"12,766",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33015135,10508535,Trying My Best,Anson Seabra,Trying My Best,포크/블루스/컨트리,"2,927",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3523609,2007259,Charity Vance,Charity Vance,Two Birds,포크/블루스/컨트리,"5,611",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31649993,10257848,GIRL,Maren Morris,The Bones,포크/블루스/컨트리,"7,830",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32783897,10461806,Loved You First,Gabe Bondoc,Loved You First,포크/블루스/컨트리,558,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3716718,2084787,Fuerteventura (Special Edition),Russian Red,Fuerteventura,포크/블루스/컨트리,"6,667",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,30915193,10142221,Cheers To The Night,Caroline Grace,Cheers To The Night,포크/블루스/컨트리,866,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33384963,10586076,Mickey Guyton,Mickey Guyton,Black Like Me,포크/블루스/컨트리,113,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31244277,10194013,Feel The Same,fcj,Feel The Same (Feat. chevy),포크/블루스/컨트리,"2,727",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33463374,10604371,SECRETS,JVKE,SECRETS,포크/블루스/컨트리,338,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32898985,10484787,Getting Over Him,Lauren Alaina,Run,포크/블루스/컨트리,75,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33407599,10591392,Country Again (Side A),Thomas Rhett,Want It Again,포크/블루스/컨트리,53,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33521582,10615867,Fever,Kings Of Convenience,Fever,포크/블루스/컨트리,"1,365",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,5683988,2316660,Better Together,Us The Duo,Better Together,포크/블루스/컨트리,"5,884",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33264475,10560266,Dancing On The Moon,BATTS,Dancing On The Moon,포크/블루스/컨트리,14,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32718404,10451245,Loma Vista,Family Of The Year,Hero,포크/블루스/컨트리,"2,990",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,106730195,5640611,Red,Taylor Swift,I Knew You Were Trouble.,포크/블루스/컨트리,"2,119",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32270829,10367470,Sirens,Woodlock,Sirens,포크/블루스/컨트리,154,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3639155,2046806,Forever And Ever,David Choi,This And That Is Life (SSG 쓱 광고배경음악),포크/블루스/컨트리,"2,771",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3327964,1219852,Happy!,Mocca,I Remember,포크/블루스/컨트리,"11,071",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31966152,10314109,A Mother Like You,JJ Heller,A Mother Like You,포크/블루스/컨트리,155,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3639165,2046806,Forever And Ever,David Choi,Happily Ever After,포크/블루스/컨트리,"11,974",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32092461,10337857,Do Right,Wild Rivers,Do Right,포크/블루스/컨트리,83,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33414589,10592918,Finally Clear,Raechel Whitchurch,I Found Home,포크/블루스/컨트리,23,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32842870,10472797,make you,Lindsay Ell,make you,포크/블루스/컨트리,120,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33397049,10589030,Spirit,Judah & The Lion,Spirit,포크/블루스/컨트리,46,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33402762,10590133,Fearless (Taylor's Version),Taylor Swift,Love Story (Taylor’s Version),포크/블루스/컨트리,"2,082",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33003232,10506206,Lil Bit,"Nelly , Florida Georgia Line",Lil Bit,포크/블루스/컨트리,459,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,1722472,357236,O,Damien Rice,Cannonball,포크/블루스/컨트리,"8,237",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,3327978,1219852,Happy!,Mocca,Happy!,포크/블루스/컨트리,"15,600",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,530249,34996,Riot On An Empty Street,Kings Of Convenience,Homesick,포크/블루스/컨트리,"12,043",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32508702,10412474,Midnight Waves,Canyon City,Waves,포크/블루스/컨트리,480,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,2117956,528351,These Friends Of Mine,Rosie Thomas,Say Hello,포크/블루스/컨트리,"6,423",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32064768,10332538,"Hard Lines, Hard Times",William Wild,"Hard Lines, Hard Times",포크/블루스/컨트리,78,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31737175,10273636,CORRESPONDENCE,Jens Lekman,Who Really Needs Who,포크/블루스/컨트리,723,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,2264744,641068,Breakthrough,Colbie Caillat,Rainbow,포크/블루스/컨트리,"1,622",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32924028,10490009,One Too Many,"Keith Urban , Pink",One Too Many,포크/블루스/컨트리,"1,317",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,686001,48676,Stand By Your Man,Tammy Wynette,Stand By Your Man (JTBC 드라마 '밥 잘 사주는 예쁜 누나' 삽입곡),포크/블루스/컨트리,"4,511",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,1977250,429152,A Good Day,Priscilla Ahn,Dream,포크/블루스/컨트리,"10,544",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33374720,10583538,You All Over Me (Taylor’s Version) (From The Vault),Taylor Swift,You All Over Me (Taylor’s Version) (From The Vault) (Feat. Maren Morris),포크/블루스/컨트리,"2,042",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,498079,33315,The Essential Simon & Garfunkel (Re-Brand),Simon & Garfunkel,Bridge Over Troubled Water,포크/블루스/컨트리,"4,494",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32005833,10320960,Forever Ain't Long Enough,Adam Hambrick,Forever Ain't Long Enough,포크/블루스/컨트리,258,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31139243,10177623,Dan + Shay,Dan + Shay,Keeping Score (Feat. Kelly Clarkson),포크/블루스/컨트리,"2,362",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33065343,10518987,Famous Friends,"Chris Young , Kane Brown",Famous Friends,포크/블루스/컨트리,74,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32517163,10414491,Please Don't Go,Mykey,Please Don't Go,포크/블루스/컨트리,322,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,2963635,1037868,The Band Perry,The Band Perry,If I Die Young,포크/블루스/컨트리,"10,408",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,1977252,429152,A Good Day,Priscilla Ahn,I Don't Think So,포크/블루스/컨트리,"1,554",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,380153,27046,Unplugged,Eric Clapton,Tears In Heaven,포크/블루스/컨트리,"2,731",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32523189,10415634,Surrender,Natalie Taylor,Surrender,포크/블루스/컨트리,"3,175",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33587348,10630612,Peace Or Love,Kings Of Convenience,Catholic Country (Feat. Feist),포크/블루스/컨트리,356,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33014783,10508494,Hindenburg Lover,Anson Seabra,Hindenburg Lover,포크/블루스/컨트리,"2,393",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31338922,10209384,A Star Is Born Soundtrack,Bradley Cooper,Maybe It's Time,포크/블루스/컨트리,"5,551",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,32309569,10374392,BRELAND EP,Breland,My Truck,포크/블루스/컨트리,"4,394",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,106730193,5640611,Red,Taylor Swift,Red,포크/블루스/컨트리,"1,488",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,2312860,683552,Declaration Of Dependence,Kings Of Convenience,24-25,포크/블루스/컨트리,"8,753",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,4185315,2194331,Dot To Dot,Tim Myers,Simply Wonderful,포크/블루스/컨트리,232,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,4137990,2188360,Morning Sunshine,Julien May,Badly Hooked On You,포크/블루스/컨트리,"6,615",#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,31956088,10312284,The Good Ones,Gabby Barrett,The Good Ones,포크/블루스/컨트리,295,#인기순위 #일간순위 #포크/블루스/컨트리
0,20210706,33589488,10631122,슬기로운 의사생활 시즌2 OST Part 1,이무진,비와 당신,OST,"47,992",#인기순위 #일간순위 #OST
0,20210706,3414749,1286252,최고의 사랑 OST Part.4,아이유,내 손을 잡아,OST,"158,434",#인기순위 #일간순위 #OST
0,20210706,32491274,10409054,슬기로운 의사생활 OST Part 3,조정석,아로하,OST,"220,772",#인기순위 #일간순위 #OST
0,20210706,32003395,10320500,멜로가 체질 OST Part 3,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,OST,"289,563",#인기순위 #일간순위 #OST
0,20210706,30962526,10149492,'키스 먼저 할까요?' OST Part.3,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",OST,"370,819",#인기순위 #일간순위 #OST
0,20210706,33618864,10636269,슬기로운 의사생활 시즌2 OST Part 2,김대명,가을 우체국 앞에서,OST,"19,553",#인기순위 #일간순위 #OST
0,20210706,32378104,10388744,사랑의 불시착 OST Part 11,아이유,마음을 드려요,OST,"210,474",#인기순위 #일간순위 #OST
0,20210706,33638428,10641512,슬기로운 의사생활 시즌2 OST Part 3,장범준,나는 너 좋아,OST,"7,780",#인기순위 #일간순위 #OST
0,20210706,32345931,10381712,이태원 클라쓰 OST Part.2,가호 (Gaho),시작,OST,"215,213",#인기순위 #일간순위 #OST
0,20210706,31984204,10317137,호텔 델루나 OST Part.10,폴킴,안녕,OST,"192,927",#인기순위 #일간순위 #OST
0,20210706,33338016,10575105,펜트하우스2 OST Part.1,임창정,되풀이,OST,"30,308",#인기순위 #일간순위 #OST
0,20210706,33615263,10635441,간 떨어지는 동거 OST Part.5,케이시 (Kassy),어떤 말도 할 수가 없는 나인데,OST,"7,229",#인기순위 #일간순위 #OST
0,20210706,4446485,2232505,별에서 온 그대 OST Part.7,성시경,너의 모든 순간,OST,"169,266",#인기순위 #일간순위 #OST
0,20210706,32614125,10433754,슬기로운 의사생활 OST Part 11,전미도,사랑하게 될 줄 알았어,OST,"137,149",#인기순위 #일간순위 #OST
0,20210706,32473998,10405712,슬기로운 의사생활 OST Part 2,조이 (JOY),좋은 사람 있으면 소개시켜줘,OST,"116,448",#인기순위 #일간순위 #OST
0,20210706,30190630,10029181,도깨비 OST Part.9,에일리(AILEE),첫눈처럼 너에게 가겠다,OST,"325,538",#인기순위 #일간순위 #OST
0,20210706,418168,28985,국화꽃 향기 OST,성시경,희재,OST,"87,570",#인기순위 #일간순위 #OST
0,20210706,32508146,10412335,슬기로운 의사생활 OST Part 4,규현 (KYUHYUN),화려하지 않은 고백,OST,"72,417",#인기순위 #일간순위 #OST
0,20210706,33639909,10641906,간 떨어지는 동거 OST Part.6,양다일,그댈 담은 밤,OST,"2,420",#인기순위 #일간순위 #OST
0,20210706,32377231,10388581,이태원 클라쓰 OST Part.6,김필,그때 그 아인,OST,"110,493",#인기순위 #일간순위 #OST
0,20210706,33643219,10642882,펜트하우스3 OST Part.1,XIA (준수),Good Bye,OST,"4,614",#인기순위 #일간순위 #OST
0,20210706,33572222,10626148,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.5,다비치,All of My Love,OST,"6,264",#인기순위 #일간순위 #OST
0,20210706,31938460,10309213,호텔 델루나 OST Part.3,태연 (TAEYEON),그대라는 시,OST,"189,503",#인기순위 #일간순위 #OST
0,20210706,30536432,10081477,연애플레이리스트2 OST Part.2,폴킴,있잖아,OST,"102,051",#인기순위 #일간순위 #OST
0,20210706,32521396,10415229,슬기로운 의사생활 OST Part 5,어반자카파,그대 고운 내사랑,OST,"46,254",#인기순위 #일간순위 #OST
0,20210706,1798588,366925,쾌도 홍길동 OST,태연 (TAEYEON),만약에,OST,"91,843",#인기순위 #일간순위 #OST
0,20210706,8203900,2687963,또 오해영 OST Part.5,정승환,너였다면,OST,"207,661",#인기순위 #일간순위 #OST
0,20210706,5629279,2309376,분노의 질주: 더 세븐 OST,"Charlie Puth , Wiz Khalifa",See You Again,OST,"222,693",#인기순위 #일간순위 #OST
0,20210706,30985406,10152984,나의 아저씨 OST Part.2,Sondia,어른,OST,"142,462",#인기순위 #일간순위 #OST
0,20210706,31967064,10314289,호텔 델루나 OST Part.7,거미,기억해줘요 내 모든 날과 그때를,OST,"143,117",#인기순위 #일간순위 #OST
0,20210706,5650996,2312287,냄새를 보는 소녀 OST Part.2,"로꼬 , 유주 (여자친구)",우연히 봄,OST,"150,525",#인기순위 #일간순위 #OST
0,20210706,32955381,10496604,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙),"헤이즈 (Heize) , 펀치 (Punch)",밤하늘의 저 별처럼,OST,"36,396",#인기순위 #일간순위 #OST
0,20210706,33601567,10633037,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.7,서인국,아득한 먼 훗날 우리가,OST,"8,018",#인기순위 #일간순위 #OST
0,20210706,30721801,10110396,돈꽃 OST Part.1,이수 (엠씨더맥스),My Way,OST,"148,974",#인기순위 #일간순위 #OST
0,20210706,623902,43841,미안하다 사랑한다 OST,박효신,눈의 꽃,OST,"154,192",#인기순위 #일간순위 #OST
0,20210706,33592010,10631546,"알고있지만, OST Part.1",김뮤지엄 (KIMMUSEUM),우린 이미,OST,"7,094",#인기순위 #일간순위 #OST
0,20210706,8122589,2676594,태양의 후예 OST Part.8,SG 워너비,사랑하자,OST,"71,334",#인기순위 #일간순위 #OST
0,20210706,31815967,10288448,Aladdin (Original Motion Picture Soundtrack),Naomi Scott,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",OST,"228,817",#인기순위 #일간순위 #OST
0,20210706,32361098,10385262,이태원 클라쓰 OST Part.3,하현우 (국카스텐),돌덩이,OST,"109,017",#인기순위 #일간순위 #OST
