,날짜,번호,제목,가수,장르,앨범이름,좋아요
0,20210704,",1798588",만약에,태연 (TAEYEON),OST,쾌도 홍길동 OST,"91,625"
0,20210704,31967064,기억해줘요 내 모든 날과 그때를,거미,OST,호텔 델루나 OST Part.7,"143,038"
0,20210704,32955381,밤하늘의 저 별처럼,헤이즈 (Heize),OST,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙),"36,313"
0,20210704,33592010,우린 이미,김뮤지엄 (KIMMUSEUM),OST,"알고있지만, OST Part.1","6,782"
0,20210704,",5650996",우연히 봄,로꼬,OST,냄새를 보는 소녀 OST Part.2,"150,460"
0,20210704,30721801,My Way,이수 (엠씨더맥스),OST,돈꽃 OST Part.1,"148,924"
0,20210704,",8122589",사랑하자,SG 워너비,OST,태양의 후예 OST Part.8,"71,285"
0,20210704,31815967,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott,OST,Aladdin (Original Motion Picture Soundtrack),"228,772"
0,20210704,33567504,화려하지 않은 고백 (Drama Ver.),미도와 파라솔,OST,슬기로운 의사생활 OST 스페셜,"4,619"
0,20210704,32361098,돌덩이,하현우 (국카스텐),OST,이태원 클라쓰 OST Part.3,"108,975"
0,20210704,32631950,"너에게 난, 나에게 넌",미도와 파라솔,OST,슬기로운 의사생활 OST Part 12,"70,904"
0,20210704,"',623902",눈의 꽃,박효신,OST,미안하다 사랑한다 OST,"154,114"
0,20210704,32311870,"다시 난, 여기",백예린 (Yerin Baek),OST,사랑의 불시착 OST Part 4,"108,111"
0,20210704,33643258,Whisper,박지우,OST,"알고있지만, OST Part.3","1,046"
0,20210704,",3890826",All For You,서인국,OST,응답하라 1997 Love Story Part 1,"174,987"
0,20210704,31373277,내 생에 아름다운,케이윌,OST,뷰티 인사이드 OST Part.4,"149,932"
0,20210704,",4743560",Lost Stars,Adam Levine,OST,Begin Again - Music From And Inspired By The Original Motion Picture,"268,432"
0,20210704,32298623,너를 사랑하고 있어,백현 (BAEKHYUN),OST,낭만닥터 김사부 2 OST Part.1,"151,608"
0,20210704,32502713,이제는 어떻게 사랑을 하나요,정효빈,OST,연애의 참견 시즌3 - OST Part.6,"36,801"
0,20210704,32561690,내 눈물 모아,휘인 (Whee In),OST,슬기로운 의사생활 OST Part 8,"51,844"
0,20210704,33538739,우연이 아닌것만 같아서,김나영,OST,간 떨어지는 동거 OST Part.2,"5,012"
0,20210704,33567503,내 눈물 모아 (Drama Ver.),미도와 파라솔,OST,슬기로운 의사생활 OST 스페셜,"3,769"
0,20210704,",8071102",이 사랑,다비치,OST,태양의 후예 OST Part.3,"155,028"
0,20210704,33544690,I Wanna Be With You,거미,OST,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.4,"5,171"
0,20210704,32455023,Lonely Night,권진아,OST,슬기로운 의사생활 OST Part 1,"42,481"
0,20210704,31938046,나의 어깨에 기대어요,10CM,OST,호텔 델루나 OST Part.2,"102,807"
0,20210704,"',686651",응급실,izi,OST,쾌걸춘향 OST,"90,645"
0,20210704,",8089568",You Are My Everything,거미,OST,태양의 후예 OST Part.4,"129,933"
0,20210704,30157753,Beautiful,Crush,OST,도깨비 OST Part 4,"220,797"
0,20210704,33521625,U,백현 (BAEKHYUN),OST,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.3,"27,772"
0,20210704,33614064,알고있지만,나이트오프 (Night Off),OST,"알고있지만, OST Part.2","3,302"
0,20210704,",9619959",Say Yes,로꼬,OST,달의 연인 - 보보경심 려 OST Part 2,"68,771"
0,20210704,30414090,처음부터 너와 나,볼빨간사춘기,OST,군주 - 가면의 주인 OST Part.2,"153,330"
0,20210704,31496476,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,OST,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"92,842"
0,20210704,32596760,밤이 깊었네 (Drama Ver.),미도와 파라솔,OST,슬기로운 의사생활 OST Part 10,"30,233"
0,20210704,33644403,Your voice,강승윤,OST,보이스4 OST Part.2,"2,270"
0,20210704,",2319548",잊지 말아요,백지영,OST,아이리스 OST (Part 1),"52,985"
0,20210704,31952592,내 맘을 볼 수 있나요,헤이즈 (Heize),OST,호텔 델루나 OST Part.5,"92,743"
0,20210704,",3079872",너는 나의 봄이다,성시경,OST,시크릿 가든 OST Part.4,"41,862"
0,20210704,30689468,결혼,문문 (MoonMoon),OST,이번 생은 처음이라 OST Part.4,"90,730"
0,20210704,33180518,Your Lights,이수 (엠씨더맥스),OST,Your Lights (바이크 원정대 OST Part.1),"19,188"
0,20210704,32646766,"너에게 난, 나에게 넌",미도와 파라솔,OST,슬기로운 의사생활 OST,"5,299"
0,20210704,32136650,영화 속에 나오는 주인공처럼,펀치 (Punch),OST,동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6,"55,162"
0,20210704,32582913,바람이 부네요,이소라,OST,슬기로운 의사생활 OST Part 9,"18,427"
0,20210704,",7921208",걱정말아요 그대,이적,OST,응답하라 1988 OST Part.2,"174,244"
0,20210704,",7942948",소녀,오혁,OST,응답하라 1988 OST Part.3,"194,504"
0,20210704,",2064849",너에게 난 나에게 넌,자전거 탄 풍경,OST,클래식 OST,"70,918"
0,20210704,33482432,Breaking Down,에일리(AILEE),OST,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.1,"10,611"
0,20210704,32646755,화려하지 않은 고백,규현 (KYUHYUN),OST,슬기로운 의사생활 OST,"6,040"
0,20210704,33567502,좋은 사람 있으면 소개시켜줘 (Drama Ver.),미도와 파라솔,OST,슬기로운 의사생활 OST 스페셜,"3,568"
0,20210704,32533738,시청 앞 지하철 역에서,곽진언,OST,슬기로운 의사생활 OST Part 6,"26,676"
0,20210704,",3707405",시간을 거슬러,린,OST,해를 품은 달 OST,"72,968"
0,20210704,",3520616",기다릴게,하동균,OST,공주의 남자 OST Part.3,"86,080"
0,20210704,32646765,사랑하게 될 줄 알았어,전미도,OST,슬기로운 의사생활 OST,"4,720"
0,20210704,30299276,상사화,안예은,OST,역적 : 백성을 훔친 도적 OST Part.5,"50,734"
0,20210704,",3914860",사랑은 눈꽃처럼,XIA (준수),OST,세상 어디에도 없는 착한남자 OST Part.1,"72,074"
0,20210704,",1093692",Perhaps Love (사랑인가요),하울,OST,궁 OST,"67,542"
0,20210704,",4864206","묘해, 너와",어쿠스틱 콜라보,OST,연애의 발견 OST Part 4,"131,554"
0,20210704,",8224585","기다린 만큼, 더",검정치마,OST,또 오해영 OST Part.7,"69,901"
0,20210704,31338894,Shallow,Lady Gaga,OST,A Star Is Born Soundtrack,"65,801"
0,20210704,32180585,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)",Idina Menzel,OST,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),"167,285"
0,20210704,31993173,Done For Me,펀치 (Punch),OST,호텔 델루나 OST Part.12,"95,928"
0,20210704,",8053157",ALWAYS,윤미래,OST,태양의 후예 OST Part.1,"118,230"
0,20210704,",4092790",모르시나요,다비치,OST,아이리스 II OST,"32,812"
0,20210704,32323639,어떤 날엔,김재환,OST,사랑의 불시착 OST Part 5,"61,121"
0,20210704,",8102386",말해! 뭐해?,케이윌,OST,태양의 후예 OST Part.6,"105,463"
0,20210704,",5482064",바라보기,엠씨더맥스 (M.C the MAX),OST,미녀의 탄생 OST Part 4,"71,678"
0,20210704,31324696,Perfect,10CM,OST,연애플레이리스트3 Part.1,"68,799"
0,20210704,33509808,널 보면 시간이 멈춰 어느 순간에도,투모로우바이투게더,OST,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.2,"15,706"
0,20210704,",4300699",너에게,성시경,OST,응답하라 1994 OST Part 2,"104,316"
0,20210704,31983112,내 목소리 들리니,벤,OST,호텔 델루나 OST Part.9,"67,904"
0,20210704,33131878,아무도 잠들지 마라 (Nessun Dorma),김호중,클래식,The Classic Album,"18,450"
0,20210704,",1268352",쇼팽 - 녹턴,,클래식,아름다운 드라이브 클래식,"8,614"
0,20210704,"',331970",바흐 : G선상의 아리아,Ton Koopman,클래식,클래식 오디세이 Gold,"3,068"
0,20210704,32319421,Summer (from 'Kikujiro'),Joe Hisaishi,클래식,Summer (from 'Kikujiro'),"2,453"
0,20210704,33613882,Waltz In Storm,라포엠 (LA POEM),클래식,Trilogy Ⅰ. Dolore,"2,876"
0,20210704,",4630253",천개의 바람이 되어 (2014 Remastering Ver.),임형주,클래식,천개의 바람이 되어,"24,836"
0,20210704,32373070,Merry-Go-Round (from 'Howl's Moving Castle'),Joe Hisaishi,클래식,Merry-Go-Round (from 'Howl's Moving Castle'),"8,068"
0,20210704,",1552114",차이코프스키 피아노협주곡1번,,클래식,골든 클래식 소품 5집,"2,042"
0,20210704,33198923,드뷔시 : 달빛 (영화 '트와일라잇'),달빛소네트,클래식,겨울밤 혼자 듣는 잔잔한 영화 속 클래식 피아노,199
0,20210704,"',331968","드보르작 : 교향곡 9번 ""신세계로부터"" 4악장",London Philharmonic Orchestra,클래식,클래식 오디세이 Gold,"3,933"
0,20210704,",4231426",비발디 (바이올린 협주곡「사계」중 '겨울' 제2악장 '라르고'),,클래식,불후의 명곡 - 클래식 명예의 전당,514
0,20210704,33254840,Time In A Bottle,포레스텔라(Forestella),클래식,팬텀싱어 올스타전 Episode.2,"3,927"
0,20210704,33643250,시간에 기대어,강동훈,클래식,시간에 기대어,68
0,20210704,30620928,"캐논 변주곡 (영화 '엽기적인 그녀', '클래식' OST)",,클래식,"영화, 드라마, CF속 감동을 주던 클래식 OST",892
0,20210704,30665854,Debussy : Suite Bergamasque L.75 - III. Clair De Lune (드뷔시 : 베르가마스크 모음곡 - 3번. 달빛),조성진,클래식,Debussy,"10,967"
0,20210704,",4231410",슈베르트 (피아노 5중주「송어」4악장),,클래식,불후의 명곡 - 클래식 명예의 전당,912
0,20210704,30620927,쇼팽 연습곡10-5번 흑건 (영화 '말할 수 없는 비밀' OST),,클래식,"영화, 드라마, CF속 감동을 주던 클래식 OST",678
0,20210704,",3592195",10월의 어느 멋진 날에,김동규,클래식,10월의 어느 멋진 날에,"27,458"
0,20210704,33131884,위대한 사랑 (Un Amore Cosi Grande),김호중,클래식,The Classic Album,"15,841"
0,20210704,33317121,Reste,고은성,클래식,팬텀싱어 올스타전 Episode.4,"2,710"
0,20210704,33131885,나를 잊지 말아요 (Non Ti Scordar Di Me),김호중,클래식,The Classic Album,"15,666"
0,20210704,"',730738",드뷔시 - 달빛,George Mann,클래식,Piano Forte,"11,936"
0,20210704,33131880,별은 빛나건만 (E Lucevan Le Stelle),김호중,클래식,The Classic Album,"15,186"
0,20210704,"',331963","베토벤 : 교향곡 5번 ""운명"" 1악장",Kurt Masur,클래식,클래식 오디세이 Gold,"3,680"
0,20210704,32651149,Requiem,구본수,클래식,팬텀싱어3 Episode.7,"5,155"
0,20210704,33198941,베토벤 : 비창 소나타 2악장 (영화 '순수의 시대'),달빛소네트,클래식,겨울밤 혼자 듣는 잔잔한 영화 속 클래식 피아노,213
0,20210704,",1860403",아름다운 나라,Moony,클래식,The Passion,"7,582"
0,20210704,32515530,넬라 판타지아,포레스텔라(Forestella),클래식,넬라 판타지아,"4,378"
0,20210704,31101761,"베토벤 : 피아노 소나타 14번 '월광' - 3악장 (Beethoven : Piano Sonata No. 14 in C sharp minor, Op. 27 No. 2 ‘Moonlight' - III. Presto agitato",Dubravka Tomsic,클래식,Beethoven : Piano Sonata No.14 In C Sharp Minor Op.27-2 'Moonlight' / Piano Sonata No.8 In C Minor Op.13 'Pathetique' / Piano Sonata No.23 In F Minor Op.57 'Appassionata',"2,367"
0,20210704,31814745,Angel,포레스텔라(Forestella),클래식,Mystique,"6,452"
0,20210704,"',331976","차이코프스키 : 호두까기 인형 중 ""꽃의 왈츠""",Bolshoi Theater Symphony Orchestra,클래식,클래식 오디세이 Gold,"1,949"
0,20210704,33338061,You,김민석,클래식,팬텀싱어 올스타전 Episode.6,"1,967"
0,20210704,33131882,페데리코의 탄식 (Lamento Di Federico),김호중,클래식,The Classic Album,"15,078"
0,20210704,",4237675",Satie : Gymnopedie No.1 - Lent Et Douloureux (사티 : 짐노페디 1번),Erik Satie,클래식,Trois Gymnopedies,"12,728"
0,20210704,33365599,달팽이,포레스텔라(Forestella),클래식,팬텀싱어 올스타전 Episode.9,"2,864"
0,20210704,33421786,Thriller,포레스텔라(Forestella),클래식,The Forestella,"5,387"
0,20210704,33558373,Con Me (Oh My Love),레떼아모르,클래식,Wish,"2,139"
0,20210704,33590823,If I Could See You Again,이루마,클래식,If I Could See You Again,442
0,20210704,33505959,Spring Waltz,이루마,클래식,Spring Waltz,553
0,20210704,33102969,눈부신 밤,라포엠 (LA POEM),클래식,SCENE#1,"5,637"
0,20210704,",1574683",모짜르트 : 피아노 소나타 제16번 K.545 III. Rondo allegretto,Amethyst F,클래식,클래식 음악 명작선 4,186
0,20210704,32556188,Love poem,안동영,클래식,팬텀싱어3 Episode.1,"4,616"
0,20210704,",7964759",Bach : Anna Magdalena's Notebook Book II. Minuet In G Major BWV Anh.II 114 (바흐 : 안나 막달레나를 위한 노트 2권 미뉴에트 사장조),클래식,클래식,클래식 명곡 감성 피아노 베스트 연주곡 모음,"1,368"
0,20210704,"',396801",Time To Say Goodbye (Con Te Partiro) (Feat. Sarah Brightman) (tvN 수목드라마 슬기로운 감빵생활 삽입곡),Andrea Bocelli,클래식,Romanza,"7,941"
0,20210704,",1267316",쇼팽 - 에튀드 4번,Vladimir Horowitz,클래식,Liszt : Piano Sonata In B Minor (Horowitz),"1,066"
0,20210704,33352378,벚꽃연가,미라클라스,클래식,팬텀싱어 올스타전 Episode.8,"1,457"
0,20210704,33418736,I’ll See You Again,미라클라스,클래식,팬텀싱어 올스타전 Episode.11,999
0,20210704,33131879,남 몰래 흘리는 눈물 (Una Furtiva Lagrima),김호중,클래식,The Classic Album,"15,798"
0,20210704,33102968,신월 (新月),라포엠 (LA POEM),클래식,SCENE#1,"3,371"
0,20210704,33131889,지금 이 순간 (This is the Moment),김호중,클래식,The Classic Album,"14,769"
0,20210704,32634573,바람이 되어,최성훈,클래식,팬텀싱어3 Episode.6,"4,196"
0,20210704,33411852,Inner Universe,포레스텔라(Forestella),클래식,팬텀싱어 올스타전 Episode.11,"2,370"
0,20210704,30166460,Chopin : Nocturne No.20 In C Sharp Minor Op.Posth (쇼팽 : 야상곡 20번 올림 다단조),조성진,클래식,Chopin : Piano Concerto No.1 Ballades (Deluxe),"4,701"
0,20210704,",7964761",Chopin : Nocturne No.8 In D Flat Major Op.27-2 (쇼팽 : 야상곡 8번 내림 라장조 작품번호 27-2),클래식,클래식,클래식 명곡 감성 피아노 베스트 연주곡 모음,902
0,20210704,",7964757",Debussy : Suite Bergamasque L.75 - III. Clair De Lune (드뷔시 : 베르가마스크 모음곡 - 3번. 달빛),클래식,클래식,클래식 명곡 감성 피아노 베스트 연주곡 모음,"5,154"
0,20210704,31814753,Bohemian Rhapsody,포레스텔라(Forestella),클래식,Mystique,"3,635"
0,20210704,32962170,I See The Light (라푼젤 OST),Royal Philharmonic Orchestra,클래식,클래식으로 듣는 디즈니,194
0,20210704,33326481,Love Runs Out,PITTA (강형호),클래식,팬텀싱어 올스타전 Episode.6,"2,109"
0,20210704,",4231422",슈베르트 (백조의 노래 중 '세레나데'),,클래식,불후의 명곡 - 클래식 명예의 전당,974
0,20210704,",8022180",Saint-Saens : La Carnaval Des Animaux - XIII. Le Cygne (생상스 : 동물의 사육제 - 13번. 백조) (바다소리),힐링음악 베스트,클래식,휴식을 위한 잔잔한 감성 클래식 피아노 명곡,176
0,20210704,33421787,We Are The Champions,포레스텔라(Forestella),클래식,The Forestella,"2,904"
0,20210704,30099200,Clementi : Piano Sonatine No.1 In C Major Op.36 - III. Vivace (클레멘티 : 피아노 소나티네 1번 다장조 작품번호 36 - 3악장) (Rain Ver.),클래식,클래식,휴식을 위한 잔잔한 감성 피아노 연주곡 베스트,424
0,20210704,",7964765",Clementi : Piano Sonatine No.3 In C Major Op.36 - I. Spritoso (클레멘티 : 피아노 소나티네 3번 다장조 작품번호 36 - 1악장),클래식,클래식,클래식 명곡 감성 피아노 베스트 연주곡 모음,"1,155"
0,20210704,33588128,항해 (Voyage),레떼아모르,클래식,Wish,"1,214"
0,20210704,",1756729",베토벤 : 월광 소나타 1악장,Jeno Jando,클래식,Music To Die For,"2,250"
0,20210704,",3797451",Bach : Unaccompanied Cello Suite No.1 In G Major BWV.1007 - I. Prelude (바흐 : 무반주 첼로 모음곡 1번 사장조 - 1번. 프렐류드),Yo-Yo Ma,클래식,Bach : Unaccompanied Cello Suites (Remastered),"4,044"
0,20210704,"',144491",봄의 노래 (멘델스존),,클래식,자연과 함께 듣는 행복 클래식 오르골,61
0,20210704,33102972,La Tempesta,라포엠 (LA POEM),클래식,SCENE#1,"3,220"
0,20210704,33102971,Fantasy (with Danny Koo),라포엠 (LA POEM),클래식,SCENE#1,"3,035"
0,20210704,30099161,Bach : The Well-Tempered Clavier Book I. Prelude No.1 In C Major BWV.846 (바흐 : 평균율 클라비어곡집 1권 전주곡 1번 다장조) (Rain Ver.),클래식,클래식,휴식을 위한 잔잔한 감성 피아노 연주곡 베스트,"2,037"
0,20210704,",7964766",Chopin : Ballad No.1 In G Minor Op.23 (쇼팽 : 발라드 1번 사장조 작품번호 23),클래식,클래식,클래식 명곡 감성 피아노 베스트 연주곡 모음,"2,633"
0,20210704,31351492,"라흐마니노프: 피아노 협주곡 2번 C단조, Op. 18: 1. Moderato",Daniil Trifonov,클래식,"Destination Rachmaninov: Departure (라흐마니노프 피아노 협주곡 2,4번)","2,973"
0,20210704,"',534649",모차르트:: 피아노 소나타 11번 K.331 터어키 행진곡,Wolfgang Amadeus Mozart,클래식,비오는 거리 6 Classics(Best Classics Collection For Rainy Days),"1,949"
0,20210704,33273523,Je suis malade,포레스텔라(Forestella),클래식,팬텀싱어 올스타전 Episode.3,"2,514"
0,20210704,33339472,Rolling In The Deep,라포엠 (LA POEM),클래식,팬텀싱어 올스타전 Episode.7,"1,685"
0,20210704,33102970,초우,라포엠 (LA POEM),클래식,SCENE#1,"2,991"
0,20210704,",7910981","Chopin: Polonaise In A Flat Major, Op.53 (Live)",조성진,클래식,2015 쇼팽 콩쿠르 실황앨범,"9,172"
0,20210704,",4326859",타레가: 알함브라 궁전의 추억,Eduardo Fernández,클래식,요가와 명상을 위한 클래식 음악,98
0,20210704,33273519,내 생에 아름다운,레떼아모르,클래식,팬텀싱어 올스타전 Episode.3,"1,700"
0,20210704,33393783,He Lives In You,라비던스(RabidAnce),클래식,팬텀싱어 올스타전 Episode.10,"1,109"
0,20210704,33131886,무정한 마음 (Core 'Ngrato),김호중,클래식,The Classic Album,"14,399"
0,20210704,33131888,오 솔레미오 (O Sole Mio),김호중,클래식,The Classic Album,"13,444"
0,20210704,",1633056",쇼팽 : 즉흥 환상곡,Peter Nagy,클래식,쇼팽 : 쇼팽의 음악편지,"5,348"
0,20210704,",1521268",라 캄파넬라,,클래식,교육용 클래식 2,"1,721"
0,20210704,30114630,Chopin : Ballade No.1 In G Minor Op.23 (쇼팽 : 발라드 1번 사단조 작품번호 23),조성진,클래식,Chopin : Piano Concerto No.1 Ballades (Deluxe),"5,242"
0,20210704,33273520,늘 그대,미라클라스,클래식,팬텀싱어 올스타전 Episode.3,"1,600"
0,20210704,33393782,잊지 말아요,라포엠 (LA POEM),클래식,팬텀싱어 올스타전 Episode.10,"1,608"
0,20210704,06811281,Time To Say Goodbye,Sarah Brightman,클래식,The Best of Andrea Bocelli - 'Vivere',"1,125"
0,20210704,33549973,삶이 그대를 속일지라도,존 노,클래식,삶이 그대를 속일지라도,"1,301"
0,20210704,33131881,여자의 마음 (La Donna È Mobile),김호중,클래식,The Classic Album,"13,576"
0,20210704,33131887,아침의 노래 (Mattinata),김호중,클래식,The Classic Album,"13,237"
